,Unnamed: 0,Unnamed: 0.1,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
12450,12450,12563,6134500220,01/01/1970,583800.0,3,2.5,2480,6600,2.0,0,0,3,8,2480,0,2002,0,98053,47.6313,-122.008,2310,6656
12451,12451,12564,2787700580,01/01/1970,309500.0,3,1.0,1250,7320,1.0,0,0,3,7,1250,0,1968,0,98059,47.5074,-122.163,1770,7320
12452,12452,12565,2806300065,01/01/1970,1960000.0,4,4.0,4430,31353,2.0,0,0,3,12,4430,0,1998,0,98005,47.6422,-122.15700000000001,3900,35237
12453,12453,12566,7866500035,01/01/1970,299000.0,1,1.0,740,5000,1.0,0,0,3,7,740,0,1923,0,98118,47.5519,-122.292,1400,4400
12454,12454,12567,7689600360,01/01/1970,215000.0,2,1.0,710,7200,1.0,0,0,3,6,710,0,1943,0,98178,47.4903,-122.245,960,7200
12455,12455,12568,3541600210,01/01/1970,410000.0,4,2.0,1970,10500,1.0,0,0,3,8,1820,150,1961,0,98166,47.479,-122.35600000000001,2090,12300
12456,12456,12569,6821600065,01/01/1970,478000.0,2,1.0,820,6000,1.0,0,0,3,7,820,0,1939,0,98199,47.6494,-122.395,1630,6000
12457,12457,12570,7625703405,01/01/1970,431000.0,2,1.0,1000,6500,1.0,0,0,4,7,1000,0,1918,0,98136,47.5474,-122.38799999999999,1280,6500
12458,12458,12571,6979900360,01/01/1970,635000.0,4,2.5,3080,35430,2.0,0,0,3,9,3080,0,1997,0,98053,47.6325,-121.97,2640,28972
12459,12459,12572,6072100790,01/01/1970,648000.0,5,2.25,2410,12000,2.0,0,0,4,8,2410,0,1973,0,98006,47.5434,-122.175,2080,12000
12460,12460,12573,4113800410,01/01/1970,640000.0,3,2.5,2370,11172,2.0,0,0,3,9,2370,0,1993,0,98056,47.5345,-122.179,2550,11558
12461,12461,12574,4139450760,01/01/1970,932808.0,5,4.5,4690,6705,2.0,0,0,3,10,3450,1240,1995,0,98006,47.5539,-122.10799999999999,4070,11505
12462,12462,12575,8682220150,01/01/1970,835000.0,2,2.0,2280,6815,1.0,0,0,3,8,2280,0,2002,0,98053,47.7103,-122.027,2280,6750
12463,12463,12576,2325039057,01/01/1970,469775.0,2,1.75,1530,7020,1.0,0,0,3,7,1030,500,1942,0,98199,47.6465,-122.395,2090,6600
12464,12464,12577,2459900040,01/01/1970,587000.0,5,3.5,3610,52595,2.0,0,0,4,7,3610,0,1989,0,98014,47.6832,-121.90700000000001,1620,60112
12465,12465,12578,6819100150,01/01/1970,677915.0,3,2.0,1740,3600,1.0,0,0,5,7,990,750,1923,0,98119,47.6448,-122.35799999999999,1250,3600
12466,12466,12579,7922900040,01/01/1970,1080000.0,4,3.0,3600,9200,1.0,0,4,4,9,2100,1500,1976,0,98008,47.5866,-122.116,2700,9775
12467,12467,12580,430000035,01/01/1970,671000.0,4,3.0,3130,5700,1.5,0,0,3,7,1750,1380,1953,0,98115,47.6811,-122.28299999999999,2080,5700
12468,12468,12581,7853301520,01/01/1970,695000.0,5,3.25,3940,9780,2.0,0,0,3,9,3940,0,2007,0,98065,47.5435,-121.88799999999999,3550,8468
12469,12469,12582,1623049133,01/01/1970,205000.0,4,2.0,2200,13320,1.0,0,0,3,6,1100,1100,1944,0,98168,47.481,-122.292,1330,6099
12470,12470,12583,4024101451,01/01/1970,350000.0,4,1.0,1510,7200,1.5,0,0,4,7,1510,0,1955,0,98155,47.761,-122.307,1950,10656
12471,12471,12584,3211100730,01/01/1970,360000.0,3,1.75,1560,7930,2.0,0,0,4,7,1560,0,1980,0,98059,47.4779,-122.161,1720,8073
12472,12472,12585,9542840410,01/01/1970,313999.0,4,2.25,1870,4198,2.0,0,0,3,7,1870,0,2008,0,98038,47.3657,-122.021,1870,4184
12473,12473,12586,6648500580,01/01/1970,300000.0,3,2.25,2070,7225,1.0,0,0,3,8,1690,380,1979,0,98042,47.3551,-122.148,2070,7400
12474,12474,12587,8665900206,01/01/1970,452000.0,2,1.75,1660,11747,1.0,0,0,3,7,830,830,1981,0,98155,47.7661,-122.306,1900,19850
12475,12475,12588,3025079003,01/01/1970,495500.0,3,2.5,2010,57934,1.0,0,0,3,7,2010,0,1978,0,98014,47.6262,-121.96,2040,55527
12476,12476,12589,2377000040,01/01/1970,288000.0,3,1.0,1410,40500,1.0,0,0,4,7,1410,0,1961,0,98092,47.3199,-122.1,1570,40500
12477,12477,12590,9315100210,01/01/1970,227490.0,3,1.75,1820,7194,1.0,0,0,4,7,1820,0,1967,0,98003,47.3352,-122.307,1420,7560
12478,12478,12591,4046500720,01/01/1970,470950.0,3,2.5,2560,16420,2.0,0,0,4,8,2560,0,1989,0,98014,47.6916,-121.916,2120,16298
12479,12479,12592,8956000120,01/01/1970,735000.0,4,2.75,2450,4187,2.0,0,2,3,8,2450,0,2010,0,98027,47.5471,-122.016,2320,4187
12480,12480,12593,2862100366,01/01/1970,730000.0,7,2.75,3110,4400,1.5,0,0,5,7,2010,1100,1914,0,98105,47.6684,-122.319,1240,4280
12481,12481,12594,1402660150,01/01/1970,412000.0,3,2.5,2210,7000,2.0,0,0,4,8,2210,0,1985,0,98058,47.4377,-122.132,2260,7224
12482,12482,12595,7853310450,01/01/1970,589500.0,4,2.5,2630,6326,2.0,0,0,3,9,2630,0,2008,0,98065,47.5222,-121.874,3240,6229
12483,12483,12596,3812400455,01/01/1970,291000.0,7,1.0,2350,8636,1.0,0,0,3,7,1550,800,1962,0,98118,47.5432,-122.277,1500,7366
12484,12484,12597,269000970,01/01/1970,1300000.0,5,3.75,4450,7680,2.0,0,0,3,9,3460,990,2010,0,98199,47.6418,-122.39200000000001,2550,6400
12485,12485,12598,1788800910,01/01/1970,190000.0,3,1.0,1200,10458,1.0,0,0,4,6,1200,0,1961,0,98023,47.3262,-122.34200000000001,1160,9000
12486,12486,12599,8820902700,01/01/1970,456200.0,2,1.75,1210,7733,1.0,0,0,3,6,1210,0,1904,0,98125,47.7148,-122.28200000000001,1670,7733
12487,12487,12600,8945300040,01/01/1970,225000.0,3,1.0,1290,8470,1.0,0,0,4,7,970,320,1966,0,98023,47.3054,-122.37100000000001,1300,7350
12488,12488,12601,3225069241,01/01/1970,2000000.0,3,2.5,3490,21064,1.0,1,4,3,10,2290,1200,1968,0,98074,47.6092,-122.073,1780,15244
12489,12489,12602,7202430150,01/01/1970,740000.0,4,2.5,3360,15091,2.0,0,0,3,9,3360,0,1997,0,98052,47.6649,-122.135,1930,9936
12490,12490,12603,2070100040,01/01/1970,467000.0,3,1.75,2660,5511,1.0,0,0,3,8,1330,1330,1948,0,98108,47.5575,-122.3,2030,6111
12491,12491,12604,1139000620,01/01/1970,385000.0,2,1.0,770,7554,1.0,0,0,3,6,770,0,1946,0,98177,47.7057,-122.36,1390,7500
12492,12492,12605,976000790,01/01/1970,670000.0,3,2.5,1800,4763,2.0,0,0,3,7,1240,560,1985,0,98119,47.646,-122.36200000000001,1790,4763
12493,12493,12606,6617500085,01/01/1970,500000.0,4,2.5,2900,5760,1.0,0,0,4,8,1660,1240,1959,0,98118,47.55,-122.272,2250,6098
12494,12494,12607,6163900971,01/01/1970,352450.0,3,2.0,1430,6000,1.0,0,0,5,7,1430,0,1945,0,98155,47.7564,-122.316,1630,6315
12495,12495,12608,7135521530,01/01/1970,669888.0,4,2.75,2550,7591,2.0,0,0,3,9,2550,0,1989,0,98059,47.5302,-122.147,2670,7796
12496,12496,12609,4036800925,01/01/1970,405000.0,3,2.75,1310,7300,1.0,0,0,3,7,1310,0,1957,0,98008,47.6016,-122.12299999999999,1310,7030
12497,12497,12610,6751300065,01/01/1970,518000.0,3,1.5,1430,8000,1.0,0,0,4,7,1430,0,1956,0,98007,47.5874,-122.13600000000001,1450,8000
12498,12498,12611,7192200040,01/01/1970,280000.0,4,1.0,1880,6288,1.0,0,0,3,7,1120,760,1974,0,98178,47.5101,-122.259,1880,6334
12499,12499,12612,3629970610,01/01/1970,435000.0,3,2.5,1600,2375,2.0,0,0,3,7,1600,0,2005,0,98029,47.5531,-121.99600000000001,1830,2375
12500,12500,12613,3797310230,01/01/1970,314950.0,3,2.0,1760,9732,1.0,0,0,3,7,1760,0,1996,0,98022,47.1923,-122.014,1910,9231
12501,12501,12614,2781270210,01/01/1970,209900.0,2,2.0,1180,3003,2.0,0,0,3,6,1180,0,2005,0,98038,47.3491,-122.02,1310,3003
12502,12502,12615,1330900230,01/01/1970,630000.0,4,2.5,2330,31705,2.0,0,0,4,8,2330,0,1980,0,98052,47.6471,-122.03,2460,36600
12503,12503,12616,8917100206,01/01/1970,442000.0,4,1.5,1960,12688,1.5,0,0,4,7,1960,0,1962,0,98052,47.6304,-122.09700000000001,2050,9375
12504,12504,12617,1219000120,01/01/1970,340000.0,4,1.0,1140,13440,1.0,0,0,2,5,1140,0,1944,0,98166,47.4619,-122.344,1450,7560
12505,12505,12618,522059158,01/01/1970,230000.0,3,1.75,1400,6956,1.0,0,0,4,7,1400,0,1957,0,98031,47.4233,-122.198,1400,9375
12506,12506,12619,526059122,01/01/1970,495200.0,5,2.25,2710,22120,1.0,0,0,3,7,1410,1300,1955,0,98011,47.7642,-122.195,2850,12224
12507,12507,12620,293620180,01/01/1970,900000.0,4,2.5,3510,6745,2.0,0,0,3,10,3510,0,1998,0,98075,47.6016,-122.074,3320,8370
12508,12508,12621,945000410,01/01/1970,265000.0,2,1.0,910,4600,1.0,0,0,3,5,910,0,1917,0,98117,47.6916,-122.36200000000001,1020,4600
12509,12509,12622,226059106,01/01/1970,489500.0,3,1.75,2090,65558,1.0,0,0,3,8,1330,760,1977,0,98072,47.7621,-122.12700000000001,2450,47178
12510,12510,12623,4166600610,01/01/1970,335000.0,3,2.0,1410,44866,1.0,0,0,4,7,1410,0,1985,0,98023,47.3273,-122.37,2950,29152
12511,12511,12624,8854100220,01/01/1970,585000.0,3,3.25,3050,12700,2.0,0,0,3,8,2240,810,1990,0,98011,47.7445,-122.214,3050,12386
12512,12512,12625,5249804655,01/01/1970,800000.0,4,2.25,2010,7200,1.0,0,1,4,8,1010,1000,1950,0,98118,47.5591,-122.26700000000001,2010,7200
12513,12513,12626,2220069203,01/01/1970,379500.0,4,2.25,2120,53578,2.0,0,2,4,7,2120,0,1985,0,98022,47.2041,-122.021,2120,53578
12514,12514,12627,3298200790,01/01/1970,475000.0,3,1.0,1270,8000,1.0,0,0,4,6,1270,0,1959,0,98008,47.6175,-122.118,1210,7875
12515,12515,12628,4038400040,01/01/1970,520000.0,3,2.0,1670,8800,1.0,0,0,4,7,1150,520,1961,0,98008,47.6096,-122.132,2020,8250
12516,12516,12629,7215730730,01/01/1970,515000.0,4,2.5,1800,4338,2.0,0,0,3,8,1800,0,2001,0,98075,47.5962,-122.015,1800,4507
12517,12517,12630,3126049107,01/01/1970,577500.0,2,1.0,1640,5515,1.0,0,0,4,7,940,700,1926,0,98103,47.6912,-122.334,2054,5515
12518,12518,12631,3110800040,01/01/1970,269900.0,3,2.25,1740,9672,1.0,0,0,4,7,1110,630,1963,0,98031,47.4149,-122.181,1640,9600
12519,12519,12632,2608300035,01/01/1970,329000.0,3,1.0,1600,5952,1.0,0,0,4,7,1150,450,1964,0,98106,47.5292,-122.36200000000001,1460,6200
12520,12520,12633,7217400650,01/01/1970,458500.0,3,1.5,1280,1920,1.5,0,0,3,7,1280,0,1905,1990,98122,47.6117,-122.301,1280,3150
12521,12521,12634,924069106,01/01/1970,890000.0,4,2.0,1480,11171,1.5,0,0,4,6,1480,0,1947,0,98075,47.5849,-122.051,2790,20680
12522,12522,12635,2310050040,01/01/1970,361500.0,4,2.5,1980,7334,2.0,0,0,3,7,1980,0,2003,0,98038,47.3528,-122.041,1850,7134
12523,12523,12636,7490000040,01/01/1970,2540000.0,5,3.25,3730,10626,1.0,0,4,4,10,3730,0,1963,0,98004,47.623999999999995,-122.221,4180,19110
12524,12524,12637,6675500133,01/01/1970,325000.0,2,1.0,900,8374,1.0,0,0,3,7,900,0,1984,0,98034,47.7282,-122.225,1580,8965
12525,12525,12638,809001520,01/01/1970,1850000.0,4,3.25,3480,6000,3.0,0,0,3,8,3480,0,2014,0,98109,47.6353,-122.353,2200,4080
12526,12526,12639,1424200035,01/01/1970,945000.0,4,2.0,2840,13367,1.0,0,0,3,7,1420,1420,1952,0,98004,47.6237,-122.21,2840,12744
12527,12527,12640,5641300220,01/01/1970,370000.0,3,2.5,2490,4244,2.0,0,0,3,9,2490,0,2005,0,98042,47.3705,-122.131,2490,4748
12528,12528,12641,8682292020,01/01/1970,450000.0,2,2.0,1510,4908,1.0,0,0,3,8,1510,0,2006,0,98053,47.7196,-122.024,1440,3921
12529,12529,12642,1604590230,01/01/1970,800000.0,4,2.5,2900,18303,2.0,0,0,4,10,2900,0,1994,0,98075,47.5981,-122.03,2900,18303
12530,12530,12643,2856101540,01/01/1970,676000.0,3,2.5,2240,3825,2.0,0,0,3,7,2240,0,1995,0,98117,47.6786,-122.389,1460,5100
12531,12531,12644,1336300610,01/01/1970,1270000.0,4,1.75,2040,5000,2.0,0,0,4,9,2040,0,1921,0,98102,47.6279,-122.315,3220,5600
12532,12532,12645,3819500065,01/01/1970,290000.0,3,1.75,1460,7980,1.0,0,0,3,7,1460,0,1972,0,98028,47.7713,-122.265,1920,7980
12533,12533,12646,2329600040,01/01/1970,158000.0,3,1.5,990,8925,1.0,0,0,4,7,990,0,1962,0,98003,47.3294,-122.331,1360,8625
12534,12534,12647,4440900040,01/01/1970,379950.0,4,1.75,1970,9389,1.0,0,0,5,7,1140,830,1960,0,98133,47.7771,-122.339,1820,8135
12535,12535,12648,7202260330,01/01/1970,583000.0,4,2.5,2660,4000,2.0,0,0,3,8,2660,0,2001,0,98053,47.6876,-122.038,2330,4517
12536,12536,12649,425000230,01/01/1970,150000.0,2,1.0,870,5700,1.0,0,0,4,6,870,0,1957,0,98056,47.49800000000001,-122.17,1020,5700
12537,12537,12650,5466400530,01/01/1970,261500.0,3,2.5,1740,6992,2.0,0,0,3,7,1740,0,1990,0,98042,47.3574,-122.15799999999999,1260,6825
12538,12538,12651,6600490220,01/01/1970,278000.0,4,2.5,2290,3777,2.0,0,0,3,7,2290,0,2004,0,98198,47.3617,-122.30799999999999,1480,3608
12539,12539,12652,2156500220,01/01/1970,555000.0,4,2.75,2170,7140,1.0,0,0,3,8,1290,880,1977,0,98052,47.691,-122.113,2120,7820
12540,12540,12653,9438300035,01/01/1970,355000.0,3,1.75,2040,8173,1.0,0,0,3,7,1470,570,1958,0,98133,47.7439,-122.333,1900,8172
12541,12541,12654,4036800770,01/01/1970,375000.0,4,1.5,1770,6650,1.0,0,0,3,7,1770,0,1958,0,98008,47.6011,-122.124,1600,7000
12542,12542,12655,4006000281,01/01/1970,227000.0,3,1.75,2380,12681,1.0,0,0,1,6,1380,1000,1918,0,98118,47.5294,-122.279,1720,6377
12543,12543,12656,619079061,01/01/1970,335000.0,4,2.0,2030,103672,1.0,0,0,4,7,2030,0,1969,0,98022,47.1647,-121.973,1560,325393
12544,12544,12657,3586501135,01/01/1970,680000.0,3,2.25,2270,23900,1.0,0,0,3,9,1820,450,1975,0,98177,47.7506,-122.37200000000001,2520,28300
12545,12545,12658,8819900220,01/01/1970,686500.0,2,1.75,1390,5025,1.5,0,0,4,8,1390,0,1928,0,98105,47.6701,-122.288,2160,5000
12546,12546,12659,1775801020,01/01/1970,410000.0,3,1.75,1530,26642,1.0,0,0,3,7,1180,350,1988,0,98072,47.7422,-122.09700000000001,1550,13566
12547,12547,12660,3758900150,01/01/1970,425000.0,2,1.0,1430,13300,1.5,0,0,3,6,1230,200,1921,0,98033,47.6996,-122.20299999999999,1950,11421
12548,12548,12661,1954420230,01/01/1970,562500.0,3,2.5,2030,7549,1.0,0,0,3,8,2030,0,1988,0,98074,47.6187,-122.044,2040,7130
12549,12549,12662,4307320230,01/01/1970,345000.0,4,2.5,2390,6976,2.0,0,0,3,7,2390,0,2003,0,98056,47.4807,-122.182,2390,6346
12550,12550,12663,7856620910,01/01/1970,627500.0,4,2.5,2540,11500,1.0,0,0,4,8,1640,900,1979,0,98006,47.5609,-122.15,2820,9800
12551,12551,12664,1624079021,01/01/1970,355000.0,3,1.0,1890,36300,1.0,0,0,3,7,1890,0,1962,0,98024,47.5719,-121.914,1746,54014
12552,12552,12665,4123800330,01/01/1970,335000.0,3,2.25,1870,5876,2.0,0,0,3,7,1870,0,1986,0,98038,47.3779,-122.045,1670,6203
12553,12553,12666,7186800120,01/01/1970,350000.0,4,3.0,1780,4228,1.0,0,0,3,7,1780,0,1953,0,98118,47.5488,-122.287,1730,5304
12554,12554,12667,925069123,01/01/1970,590000.0,3,1.0,1610,58370,1.0,0,0,3,7,1610,0,1978,0,98053,47.6718,-122.044,2510,58127
12555,12555,12668,5422420120,01/01/1970,252000.0,3,2.0,1420,6788,2.0,0,0,3,7,1420,0,1990,0,98023,47.2887,-122.351,1790,6607
12556,12556,12669,5460500040,01/01/1970,1300000.0,5,4.0,4440,9270,1.0,0,0,5,10,2220,2220,1968,0,98040,47.5708,-122.212,2720,9614
12557,12557,12670,5113400264,01/01/1970,705000.0,4,2.0,1820,5001,2.0,0,0,3,7,1820,0,1947,0,98119,47.6438,-122.37299999999999,1440,5408
12558,12558,12671,1828000230,01/01/1970,498000.0,3,2.0,1620,8400,1.0,0,0,3,7,1180,440,1968,0,98052,47.6574,-122.12799999999999,2120,8424
12559,12559,12672,6415100331,01/01/1970,312500.0,2,1.0,870,7227,1.0,0,0,3,7,870,0,1948,0,98133,47.7288,-122.331,1250,7252
12560,12560,12673,7686205370,01/01/1970,260000.0,4,1.75,1830,5375,1.0,0,0,2,7,1060,770,1962,0,98198,47.4169,-122.316,1040,7500
12561,12561,12674,8092501400,01/01/1970,209950.0,3,1.5,2290,9600,1.0,0,0,4,7,2290,0,1967,0,98042,47.3643,-122.111,1310,9600
12562,12562,12675,643300210,01/01/1970,610000.0,3,1.75,1110,10402,1.0,0,0,4,7,1110,0,1967,0,98006,47.5676,-122.177,2050,9660
12563,12563,12676,7550801225,01/01/1970,500000.0,4,1.0,1440,7100,1.5,0,0,3,7,1440,0,1906,0,98107,47.6725,-122.396,1490,5000
12564,12564,12677,4078300040,01/01/1970,850000.0,3,3.5,3070,7050,1.0,0,3,3,8,1570,1500,1928,1996,98125,47.7076,-122.27600000000001,2350,5881
12565,12565,12678,4036100175,01/01/1970,689000.0,4,2.5,2440,11700,1.0,0,0,5,8,1480,960,1961,0,98006,47.5606,-122.184,2140,10807
12566,12566,12679,1036700220,01/01/1970,470000.0,4,2.0,2410,4680,2.0,0,0,3,9,2410,0,1974,0,98008,47.6234,-122.113,1910,4611
12567,12567,12680,1644500450,01/01/1970,640000.0,3,3.0,2270,5175,2.0,0,0,3,9,2130,140,2002,0,98056,47.51600000000001,-122.20299999999999,2850,5661
12568,12568,12681,6326000205,01/01/1970,290000.0,4,1.75,2340,7200,1.0,0,0,3,8,1590,750,1960,0,98146,47.497,-122.369,1970,7800
12569,12569,12682,3375300150,01/01/1970,258500.0,3,2.5,1800,9000,2.0,0,0,3,7,1800,0,1983,0,98003,47.3186,-122.331,1670,8486
12570,12570,12683,2344300220,01/01/1970,1100000.0,4,3.5,2210,7597,1.0,0,0,4,9,1550,660,1977,2006,98004,47.5816,-122.197,2370,8811
12571,12571,12684,203101065,01/01/1970,420000.0,3,1.75,1820,22320,1.0,0,0,3,7,1250,570,1977,0,98053,47.6441,-121.96,2030,22320
12572,12572,12685,5083100065,01/01/1970,230000.0,3,1.0,1190,9083,1.0,0,0,3,7,1190,0,1955,0,98198,47.4116,-122.29299999999999,1190,9450
12573,12573,12686,1545804240,01/01/1970,252000.0,3,1.5,1400,6865,1.0,0,0,4,7,1400,0,1986,0,98038,47.3639,-122.04799999999999,1480,8125
12574,12574,12687,2329720040,01/01/1970,515000.0,3,2.5,2600,4506,2.0,0,0,3,8,2600,0,2003,0,98028,47.7353,-122.22200000000001,2600,4658
12575,12575,12688,7551300065,01/01/1970,425000.0,2,1.0,910,4635,1.0,0,0,4,6,910,0,1905,0,98107,47.675,-122.39299999999999,1740,5000
12576,12576,12689,4321200580,01/01/1970,575000.0,3,2.5,1760,2320,2.0,0,2,3,8,1760,0,1994,0,98126,47.5723,-122.376,1760,4698
12577,12577,12690,9164100040,01/01/1970,390000.0,2,1.0,860,5160,1.0,0,0,4,7,860,0,1909,0,98117,47.6823,-122.38799999999999,1090,5356
12578,12578,12691,7922750150,01/01/1970,561500.0,4,2.25,2310,9800,1.0,0,0,3,8,1780,530,1968,0,98033,47.6657,-122.178,2310,9800
12579,12579,12692,2804600155,01/01/1970,1350000.0,4,1.75,2000,3728,1.5,0,0,4,9,1820,180,1926,0,98112,47.643,-122.29899999999999,1950,3728
12580,12580,12693,5101402296,01/01/1970,835000.0,5,2.75,2460,7830,1.0,0,0,5,9,1490,970,1955,0,98115,47.6938,-122.31,2050,7830
12581,12581,12694,8019200845,01/01/1970,245000.0,2,1.0,1020,15000,1.5,0,0,3,6,1020,0,1933,0,98168,47.4956,-122.321,1480,14519
12582,12582,12695,9286100150,01/01/1970,475200.0,3,2.5,1670,3980,2.0,0,0,3,8,1670,0,2000,0,98027,47.5317,-122.04700000000001,1670,2897
12583,12583,12696,3727800065,01/01/1970,425000.0,2,1.0,790,5024,1.0,0,0,4,7,790,0,1941,0,98117,47.6833,-122.395,1330,5024
12584,12584,12697,7657000085,01/01/1970,218000.0,2,1.5,2010,7755,2.0,0,0,3,7,2010,0,1952,0,98178,47.4947,-122.23299999999999,1360,8037
12585,12585,12698,7954300120,01/01/1970,600000.0,4,2.5,2600,6536,2.0,0,0,3,9,2600,0,1999,0,98056,47.5232,-122.191,2640,6185
12586,12586,12699,686400040,01/01/1970,545000.0,4,2.25,1890,7210,1.0,0,0,3,8,1890,0,1967,0,98008,47.6342,-122.117,1920,7210
12587,12587,12700,853200040,01/01/1970,2410000.0,5,2.5,4600,23250,1.5,0,2,3,9,3600,1000,1918,2003,98004,47.62300000000001,-122.21799999999999,5500,20066
12588,12588,12701,7857003046,01/01/1970,460000.0,5,3.0,2008,5050,1.0,0,0,3,7,1216,792,1992,0,98118,47.5376,-122.292,2040,5297
12589,12589,12702,5014000085,01/01/1970,425000.0,2,1.0,880,6413,1.0,0,0,3,7,880,0,1950,0,98116,47.573,-122.395,1360,6413
12590,12590,12703,2205500355,01/01/1970,455000.0,3,1.75,1700,8360,1.0,0,0,4,7,850,850,1955,0,98006,47.5766,-122.147,1520,8360
12591,12591,12704,2595650220,01/01/1970,313100.0,3,2.0,1730,12821,1.0,0,0,3,8,1730,0,1994,0,98001,47.353,-122.272,1980,11336
12592,12592,12705,7880010150,01/01/1970,780000.0,4,3.5,3910,59863,2.0,0,0,4,10,2490,1420,1987,0,98027,47.4846,-122.06700000000001,2830,37674
12593,12593,12706,6386550040,01/01/1970,345500.0,4,2.5,2160,9682,2.0,0,0,3,8,2160,0,1999,0,98031,47.4106,-122.204,1770,9600
12594,12594,12707,1355000220,01/01/1970,243000.0,3,1.75,1200,8034,1.0,0,0,5,7,1200,0,1975,0,98031,47.4135,-122.18,1270,7600
12595,12595,12708,6619900120,01/01/1970,670000.0,5,3.5,3860,9600,1.0,0,3,4,8,2660,1200,1973,0,98034,47.7139,-122.223,2440,9600
12596,12596,12709,2132200230,01/01/1970,325000.0,3,1.5,1320,7560,1.0,0,0,3,6,840,480,1983,0,98019,47.7451,-121.98,1210,7560
12597,12597,12710,2988800065,01/01/1970,281000.0,2,1.0,1280,12500,1.0,0,0,3,7,1060,220,1951,0,98178,47.4833,-122.23700000000001,1460,17771
12598,12598,12711,13001215,01/01/1970,130000.0,3,1.0,1100,5100,1.0,0,0,4,7,1100,0,1913,0,98108,47.5231,-122.33200000000001,1450,5100
12599,12599,12712,705700530,01/01/1970,340000.0,3,2.5,2170,9798,2.0,0,0,3,7,2170,0,1995,0,98038,47.3817,-122.023,2020,8121
12600,12600,12713,7230100120,01/01/1970,485000.0,4,2.75,2720,51396,2.0,0,0,4,8,2720,0,1977,0,98059,47.4777,-122.1,1960,51366
12601,12601,12714,9520900230,01/01/1970,642860.0,4,2.75,2520,6398,2.0,0,0,3,8,2520,0,2014,0,98072,47.7685,-122.15899999999999,2520,6398
12602,12602,12715,9828701085,01/01/1970,747000.0,3,1.75,2560,4800,1.0,0,0,3,7,1280,1280,1911,0,98112,47.6207,-122.295,1620,4800
12603,12603,12716,1926049385,01/01/1970,559950.0,4,2.5,2650,7200,2.0,0,0,3,8,2250,400,1979,0,98133,47.7317,-122.354,2110,7269
12604,12604,12717,5680000455,01/01/1970,577288.0,4,2.75,2870,7200,2.0,0,0,3,9,2870,0,2008,0,98108,47.5688,-122.31700000000001,2030,5400
12605,12605,12718,125039021,01/01/1970,575000.0,2,1.0,1230,2726,1.5,0,0,3,7,880,350,1920,0,98117,47.6815,-122.359,1710,3750
12606,12606,12719,3241600150,01/01/1970,287000.0,3,1.0,1450,6000,1.0,0,0,4,7,1450,0,1953,0,98118,47.5238,-122.287,1170,6464
12607,12607,12720,1245003006,01/01/1970,1150000.0,4,3.75,3180,9889,2.0,0,0,3,9,2500,680,2012,0,98033,47.6853,-122.204,2910,8558
12608,12608,12721,2789000120,01/01/1970,335000.0,2,1.0,1800,8900,1.0,0,0,3,6,900,900,1945,0,98168,47.51,-122.323,2040,10450
12609,12609,12722,6073300040,01/01/1970,375000.0,4,2.25,2020,12500,2.0,0,0,2,8,2020,0,1966,0,98056,47.5403,-122.175,1800,13175
12610,12610,12723,7663700531,01/01/1970,325000.0,2,1.0,620,14823,1.0,0,0,3,6,620,0,1926,0,98125,47.7322,-122.3,1400,7930
12611,12611,12724,123059042,01/01/1970,530000.0,3,2.25,2190,220414,1.0,0,0,4,7,1330,860,1976,0,98059,47.5041,-122.102,2550,175982
12612,12612,12725,7149400450,01/01/1970,287000.0,4,2.25,1980,7081,1.0,0,0,3,7,1470,510,1977,0,98032,47.3669,-122.288,1980,7081
12613,12613,12726,9264911210,01/01/1970,320000.0,5,3.0,2970,7000,1.0,0,0,3,8,1810,1160,1979,0,98023,47.3079,-122.34100000000001,2630,8062
12614,12614,12727,7853300650,01/01/1970,425000.0,4,2.5,2270,4400,2.0,0,0,3,7,2270,0,2006,0,98065,47.5381,-121.88799999999999,2090,4400
12615,12615,12728,6383000150,01/01/1970,550000.0,3,1.0,1630,6009,1.0,0,3,4,8,1630,0,1954,0,98117,47.69300000000001,-122.383,2120,6009
12616,12616,12729,5560000650,01/01/1970,135000.0,3,1.0,1520,8450,1.0,0,0,2,6,1120,400,1961,0,98023,47.328,-122.337,1320,8450
12617,12617,12730,5700002020,01/01/1970,695000.0,3,1.75,2080,5687,1.5,0,0,4,8,2080,0,1924,0,98144,47.5776,-122.289,2300,5995
12618,12618,12731,2141310540,01/01/1970,975000.0,5,2.5,3020,9648,1.0,0,2,4,9,1980,1040,1977,0,98006,47.5586,-122.134,2890,12598
12619,12619,12732,7247000035,01/01/1970,210000.0,4,1.75,2180,28710,1.0,0,0,3,8,1180,1000,1950,0,98198,47.405,-122.288,2180,28710
12620,12620,12733,4077800438,01/01/1970,518000.0,4,1.75,1780,8768,1.0,0,0,4,7,1050,730,1951,0,98125,47.7085,-122.28299999999999,1590,8100
12621,12621,12734,8821900155,01/01/1970,335500.0,3,1.0,1370,6780,2.0,0,0,3,6,1370,0,1930,0,98125,47.7156,-122.291,1450,7214
12622,12622,12735,1324039110,01/01/1970,750000.0,4,3.5,3050,7020,2.0,0,3,3,9,2050,1000,1984,0,98126,47.57100000000001,-122.374,2170,5900
